,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain
1951,Mário Rui,Napoli,Serie_A,24,1976,0,0,2,0.9603290474042296,4.040526330471039,0.9603290474042296,0.043739683333188596,0.184032069707689,0.043739683333188596,D M S,31,34,9,0,9.6974394954741,12.074289936572313
1952,Ionut Radu,Genoa,Serie_A,17,1530,0,0,1,0,0.06666233390569687,0,0.0,0.00392131375915864,0.0,GK,0,1,1,0,0.9253885000944138,0.9920508340001106
1953,Pierluigi Gollini,Atalanta,Serie_A,33,2884,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,3,0,7.291787963360548,7.291787963360548
1954,Luca Siligardi,Parma Calcio 1913,Serie_A,12,313,0,0,1,0.904115853831172,0.14483614452183247,0.904115853831172,0.2599694148396341,0.041646175741101986,0.2599694148396341,F M S,11,4,0,0,0.8359974920749664,1.771265795454383
1955,Alex Meret,Napoli,Serie_A,22,1951,0,0,0,0,0,0,0.0,0.0,0.0,GK S,0,0,0,0,4.15480400249362,4.15480400249362
1956,Simone Colombi,Parma Calcio 1913,Serie_A,4,360,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.021970918402075768,0.021970918402075768
1957,Stefano Sabelli,Brescia,Serie_A,36,3177,0,0,3,0.48476289212703705,4.368239989504218,0.48476289212703705,0.013732659833627111,0.12374617534006284,0.013732659833627111,D M,14,41,5,0,6.064855827949941,8.466165693476796
1958,Boris Radunovic,Verona,Serie_A,3,270,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,1,0,0.18746090680360794,0.18746090680360794
1959,Mohamed Fares,SPAL 2013,Serie_A,8,426,0,0,0,0.21057108789682388,0.9408053420484066,0.21057108789682388,0.044486849555667014,0.19876169198205773,0.044486849555667014,D M S,7,3,2,0,0.7393631264567375,1.690337024629116
1960,Andrea Favilli,Genoa,Serie_A,20,635,0,0,0,1.8033161871135235,0.9947150880470872,1.8033161871135235,0.25558812100821593,0.14098324082557143,0.25558812100821593,F S,14,7,4,0,0.8185780458152294,3.1036438262090087
1961,Antonio La Gumina,Sampdoria,Serie_A,5,184,0,0,0,0.22907668352127075,0.08236702531576157,0.22907668352127075,0.11204837780931722,0.04028821890444859,0.11204837780931722,F S,4,2,0,0,0.014825975522398949,0.2913549020886421
1962,Samir Ujkani,Torino,Serie_A,1,90,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.7440365552902222,0.7440365552902222
1963,Paolo Ghiglione,Genoa,Serie_A,25,1715,0,0,5,1.872268844395876,2.5034065898507833,1.872268844395876,0.09825317550765529,0.1313741067560178,0.09825317550765529,D M S,23,23,4,0,2.738282209262252,5.672379252500832
1964,Kastriot Dermaku,Parma Calcio 1913,Serie_A,16,1017,0,0,0,0.5958099197596312,0.08803671598434448,0.5958099197596312,0.05272654157164877,0.007790859821623405,0.05272654157164877,D S,3,1,2,0,3.0193841587752104,3.557744486257434
1965,Filippo Romagna,Sassuolo,Serie_A,18,1476,0,0,0,0.08418973721563816,0.1456224974244833,0.08418973721563816,0.005133520561929156,0.008879420574663616,0.005133520561929156,D S,2,3,3,0,6.18375332467258,6.197738138958812
1966,Pau López,Roma,Serie_A,32,2880,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,3,0,3.531998253427446,3.531998253427446
1967,Jony,Lazio,Serie_A,24,1184,0,0,1,0.27760572638362646,1.838601615279913,0.27760572638362646,0.021101786633890524,0.13975856872904743,0.021101786633890524,M S,11,17,4,0,2.277651653625071,3.7961289500817657
1968,Mateo Musacchio,AC Milan,Serie_A,18,1466,0,0,0,0.294482821598649,0.744823269546032,0.294482821598649,0.01807875439555144,0.04572584874429937,0.01807875439555144,D S,5,11,4,1,3.2825741209089756,3.5212904401123524
1969,Salvatore Bocchetti,Verona,Serie_A,5,306,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,2,0,1.0606001317501068,1.0606001317501068
1970,Javier Pastore,Roma,Serie_A,11,510,0,0,1,2.4043795093894005,0.5955957062542439,2.4043795093894005,0.42430226636283536,0.10510512463310186,0.42430226636283536,M S,16,5,0,0,1.2165744490921497,3.6038027927279472
1971,Blaise Matuidi,Juventus,Serie_A,35,2217,0,0,2,0.7748191673308611,1.8905417267233133,0.7748191673308611,0.03145409339638137,0.07674729607807768,0.03145409339638137,D M S,14,19,2,0,8.260040739551187,10.156897865235806
1972,Salvatore Sirigu,Torino,Serie_A,36,3240,0,0,0,0,0.0696431016549468,0,0.0,0.0019345306015263002,0.0,GK,0,2,4,0,2.1370423547923565,2.14575061108917
1973,Valentin Eysseric,"Fiorentina,Verona",Serie_A,9,383,0,0,0,0.26629813574254513,0.5137143507599831,0.26629813574254513,0.06257658542253018,0.12071616597493075,0.06257658542253018,F M S,7,10,3,0,1.3693035952746868,1.823106151074171
1974,Koffi Djidji,Torino,Serie_A,17,834,0,0,0,0,0.01935786008834839,0,0.0,0.0020889777073757254,0.0,D S,0,1,1,0,1.2121590487658978,1.2315169088542461
1975,Kevin Malcuit,Napoli,Serie_A,4,254,0,0,0,0.055862121284008026,0.16361540742218494,0.055862121284008026,0.019793665021892608,0.057973963259829314,0.019793665021892608,D S,2,2,0,0,1.0027066133916378,1.1788085214793682
1976,Soualiho Meité,Torino,Serie_A,33,2182,0,0,2,1.0621471852064133,1.4627841375768185,1.0621471852064133,0.04380992056305096,0.06033481777356263,0.04380992056305096,M S,23,22,5,0,4.041879130527377,5.720164803788066
1977,Rolando Mandragora,Udinese,Serie_A,26,2059,0,0,2,3.421776119619608,3.9248718107119203,3.421776119619608,0.1495676788566123,0.17155826273145838,0.1495676788566123,M S,55,34,2,0,4.526072270236909,9.123109768144786
1978,Antonio Rosati,Torino,Serie_A,1,90,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.033748023211956024,0.033748023211956024
1979,Gabriele Moncini,SPAL 2013,Serie_A,4,150,0,0,0,0.614848904311657,0.02871703915297985,0.614848904311657,0.36890934258699415,0.017230223491787912,0.36890934258699415,F S,3,2,0,0,0,0.5400614179670811
1980,Alessio Cragno,Cagliari,Serie_A,16,1440,0,0,0,0,0.020739665254950523,0,0.0,0.0012962290784344077,0.0,GK,0,1,1,0,2.2427772786468267,2.2635168936103582
1981,Simon Kjaer,"AC Milan,Atalanta",Serie_A,20,1531,0,0,0,0.5222578197717667,0,0.5222578197717667,0.030700982220417374,0.0,0.030700982220417374,D S,7,0,4,0,7.858139645308256,7.858139645308256
1982,Bartosz Bereszynski,Sampdoria,Serie_A,28,2414,0,0,0,0.33422513771802187,0.4816761016845703,0.33422513771802187,0.012460754927349615,0.017958098240104112,0.012460754927349615,D M S,16,9,10,0,4.682244595140219,4.960859669372439
1983,Matteo Gabbia,AC Milan,Serie_A,9,683,0,0,0,0.16066556051373482,0.015758153051137924,0.16066556051373482,0.021171157315133433,0.00207647697599182,0.021171157315133433,D S,4,1,1,0,3.754308894276619,3.773743227124214
1984,Leonardo Morosini,Brescia,Serie_A,3,23,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1985,Francesco Rossi,Atalanta,Serie_A,1,10,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1986,Hans Hateboer,Atalanta,Serie_A,32,2346,0,0,4,2.2415951192379,4.374598706141114,2.2415951192379,0.08599469766897314,0.16782347977523457,0.08599469766897314,D M S,19,43,10,0,12.00547401420772,15.859761375933886
1987,Luca Pellegrini,Cagliari,Serie_A,24,1925,0,0,5,0.666807574685663,2.318151358515024,0.666807574685663,0.031175419076212813,0.1083811024760271,0.031175419076212813,D M S,14,21,10,0,3.45139925647527,5.067570555955172
1988,Wladimiro Falcone,Sampdoria,Serie_A,2,180,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,1,0,0.25154903531074524,0.25154903531074524
1989,Giacomo Vrioni,Juventus,Serie_A,1,9,0,0,0,0.12804019451141357,0,0.12804019451141357,1.2804019451141357,0.0,1.2804019451141357,S,1,0,0,0,0,0
1990,Gianluca Frabotta,Juventus,Serie_A,1,90,0,0,0,0.03916303068399429,0,0.03916303068399429,0.03916303068399429,0.0,0.03916303068399429,D,1,0,0,0,0.019022038206458092,0.058185070753097534
1991,Marlon Santos,Sassuolo,Serie_A,23,1816,0,0,0,0.9155107848346233,0.4784218370914459,0.9155107848346233,0.04537223052594499,0.023710333336029808,0.04537223052594499,D S,4,10,7,0,5.726089945062995,6.0004710126668215
1992,Walace,Udinese,Serie_A,20,1129,0,0,0,0.4835823094472289,0.569662693887949,0.4835823094472289,0.03854951979650186,0.04541155221427406,0.03854951979650186,M S,11,9,2,0,3.157430624589324,3.894341729581356
1993,Hernani,Parma Calcio 1913,Serie_A,32,2424,0,0,4,1.0072696069255471,2.0263231387361884,1.0072696069255471,0.03739862401951289,0.07523477000258125,0.03739862401951289,M S,35,27,10,0,5.832548229023814,7.342656218446791
1994,Dalbert,Fiorentina,Serie_A,31,2501,0,0,5,0.7142473282292485,3.6507805725559592,0.7142473282292485,0.025702622767146088,0.13137555039185778,0.025702622767146088,D M S,18,38,8,1,3.972281562164426,7.131014537066221
1995,Davide Riccardi,Lecce,Serie_A,1,18,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
1996,Adrien Tameze,Atalanta,Serie_A,7,201,0,0,0,0,0.1789035052061081,0,0.0,0.08010604710721259,0.0,M S,0,3,0,0,1.8448932357132435,2.023796785622835
1997,Carlo Pinsoglio,Juventus,Serie_A,1,16,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0.030759572982788086,0.030759572982788086
1998,Rodrigo Bentancur,Juventus,Serie_A,30,2198,0,0,7,0.6492008278146386,3.6749744582921267,0.6492008278146386,0.02658238148467583,0.1504766611675575,0.02658238148467583,M S,16,44,9,0,10.132166963070631,11.604014199227095
1999,Stanislav Lobotka,Napoli,Serie_A,14,749,0,0,0,0.07999170757830143,0.17790700308978558,0.07999170757830143,0.009611820670289891,0.02137734349543485,0.009611820670289891,M S,2,6,0,0,5.5268515115603805,5.624111830256879
2000,Marco Silvestri,Verona,Serie_A,35,3150,0,0,0,0,0.016314981505274773,0,0.0,0.0004661423287221364,0.0,GK,0,1,2,0,1.5069440342485905,1.5232590157538652
2001,André Silva,AC Milan,Serie_A,1,62,0,0,0,0.16106125712394714,0,0.16106125712394714,0.233798599050891,0.0,0.233798599050891,F,2,0,1,0,0.037157606333494186,0.1269405037164688
2002,Francesco Vicari,SPAL 2013,Serie_A,34,2909,0,0,0,0.17489317897707224,0.10993286967277527,0.17489317897707224,0.005410926816066175,0.0034011544415777843,0.005410926816066175,D S,8,2,4,0,3.8898647893220186,3.909450637176633
2003,Manuel Lazzari,Lazio,Serie_A,32,2567,0,0,3,1.2722700349986553,3.3511066688224673,1.2722700349986553,0.04460627313980482,0.11749107915622208,0.04460627313980482,D M S,15,35,6,0,4.414639121852815,8.14099056366831
2004,Lorenzo Venuti,Fiorentina,Serie_A,16,858,0,0,1,0.22371934168040752,0.6107242107391357,0.22371934168040752,0.02346706381263016,0.0640619801474618,0.02346706381263016,D M S,4,8,4,0,2.3704966409131885,2.6941480711102486
2005,Bram Nuytinck,Udinese,Serie_A,26,2231,0,0,0,0.2373775476589799,0.8271126579493284,0.2373775476589799,0.009575965616005464,0.03336626589665601,0.009575965616005464,D,6,6,2,0,5.176611561328173,5.229141706600785
2006,Mirko Antonucci,Roma,Serie_A,2,87,0,0,0,0.19749504327774048,0.05012325197458267,0.19749504327774048,0.20430521718386946,0.05185163997370621,0.20430521718386946,S,3,1,1,0,0.15640240907669067,0.34053221344947815
2007,Lyanco,Torino,Serie_A,17,1193,0,0,0,0.1939462013542652,0.2315504252910614,0.1939462013542652,0.0146313144357786,0.017468179611228436,0.0146313144357786,D S,5,1,5,0,1.3356881812214851,1.73720296099782
2008,Emiliano Rigoni,Sampdoria,Serie_A,8,423,0,0,1,1.5911421552300453,0.91855588555336,1.5911421552300453,0.338540884091499,0.1954374224581617,0.338540884091499,F M S,7,15,2,0,0.3794505540281534,2.227119095623493
2009,Marvin Zeegelaar,Udinese,Serie_A,13,596,0,0,1,0,0.802860651165247,0,0.0,0.12123734665247018,0.0,M S,0,5,3,0,1.5977366138249636,2.238672135397792
2010,Valentino Lazaro,Inter,Serie_A,6,324,0,0,1,0.10806381329894066,0.966395903378725,0.10806381329894066,0.030017725916372404,0.2684433064940903,0.030017725916372404,M S,3,9,2,0,0.8304866030812263,1.4363029673695564
2011,Andrea Danzi,Verona,Serie_A,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2012,Riccardo Ladinetti,Cagliari,Serie_A,3,126,0,0,0,0,0.07118763774633408,0,0.0,0.05084831267595291,0.0,M S,0,3,0,0,0.02795049361884594,0.04506538063287735
2013,Raoul Bellanova,Atalanta,Serie_A,1,17,0,0,0,0.1318860799074173,0,0.1318860799074173,0.698220423039268,0.0,0.698220423039268,S,2,0,0,0,0.512601912021637,0.5467934608459473
2014,Vincenzo Millico,Torino,Serie_A,11,185,0,0,0,0.1289127953350544,0.25120386108756065,0.1289127953350544,0.06271433286570213,0.1222072837723268,0.06271433286570213,S,6,3,0,0,0.3125213459134102,0.6496906466782093
2015,Charalampos Lykogiannis,Cagliari,Serie_A,20,1341,0,0,1,0.6198118040338159,1.3237364012748003,0.6198118040338159,0.041598107653276234,0.08884136921307384,0.041598107653276234,D M S,14,8,4,0,1.9236203227192163,2.7979549635201693
2016,Jawad El Yamiq,Genoa,Serie_A,3,192,0,0,0,0.08794341515749693,0.02473447471857071,0.08794341515749693,0.041223475855076686,0.01159428502433002,0.041223475855076686,D S,2,2,1,0,0.19357792101800442,0.21520480886101723
2017,Guilherme Arana,Atalanta,Serie_A,4,69,0,0,0,0,0.03958755359053612,0,0.0,0.05163593946591667,0.0,S,0,1,0,0,0.3282112330198288,0.3282112330198288
2018,Riccardo Sottil,Fiorentina,Serie_A,18,484,0,0,0,1.0913923606276512,0.4586176350712776,1.0913923606276512,0.20294486044729051,0.08528013875292352,0.20294486044729051,F M S,16,5,3,0,0.930442538112402,2.403389949351549
2019,Luca Ranieri,Fiorentina,Serie_A,3,233,0,0,0,0.05835831165313721,0.24087250232696533,0.05835831165313721,0.02254183711923755,0.093040880727154,0.02254183711923755,D S,3,5,0,1,0.5690480284392834,0.8099205270409584
2020,Federico Brancolini,Fiorentina,Serie_A,1,3,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2021,Kingsley Michael,Bologna,Serie_A,1,79,0,0,0,0,0.1346753090620041,0,0.0,0.15342756728582743,0.0,M,0,1,0,0,0.24643410742282867,0.24643410742282867
2022,Ndary Adopo,Torino,Serie_A,2,2,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2023,Gonzalo Villar,Roma,Serie_A,9,283,0,0,0,1.071083426475525,0.04703297093510628,1.071083426475525,0.34062723810175705,0.014957481922825318,0.34062723810175705,M S,2,2,3,0,2.392387144267559,3.028865644708276
2024,Robin Olsen,Cagliari,Serie_A,17,1530,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,1,0.38520088512450457,0.38520088512450457
2025,Daniel Fuzato,Roma,Serie_A,1,90,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0,0
2026,Mitchell Dijks,Bologna,Serie_A,13,1017,0,0,0,0,0.9109896011650562,0,0.0,0.0806185487756687,0.0,D S,0,11,4,0,2.5157499806955457,2.869837320409715
2027,Nehuén Paz,"Bologna,Lecce",Serie_A,16,960,0,0,1,0.24841776117682457,0.042125336825847626,0.24841776117682457,0.023289165110327303,0.003949250327423215,0.023289165110327303,D S,4,1,5,0,1.5586653091013432,1.5586653091013432
2028,Demba Thiam,SPAL 2013,Serie_A,2,180,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.09034709632396698,0.09034709632396698
2029,Pietro Terracciano,Fiorentina,Serie_A,7,627,0,0,0,0,0.01674279384315014,0,0.0,0.002403271843514374,0.0,GK,0,1,0,0,0.5407215412706137,0.557464336976409
2030,William Troost-Ekong,Udinese,Serie_A,30,2578,0,0,0,1.0271632093936205,0.13370067067444324,1.0271632093936205,0.03585907247689133,0.004667595174825404,0.03585907247689133,D S,6,3,5,0,4.053079913370311,4.148659090511501
2031,Lukasz Teodorczyk,Udinese,Serie_A,14,194,0,0,1,0.31638713367283344,0.8843086436390877,0.31638713367283344,0.14677753623997428,0.41024627797689633,0.14677753623997428,F S,4,4,1,0,0.3310583680868149,1.4451038856059313
2032,Hidde ter Avest,Udinese,Serie_A,20,654,0,0,0,0.12071346864104271,0.47330041509121656,0.12071346864104271,0.016611945225831565,0.06513308464558026,0.016611945225831565,M S,2,8,1,0,2.914890345185995,3.149250779300928
2033,Nicholas Opoku,Udinese,Serie_A,7,483,0,0,0,0.07653453014791012,0.14764788094908,0.07653453014791012,0.014261092574144742,0.02751202750603975,0.014261092574144742,D M S,3,4,1,1,0.6129381293430924,0.6884428644552827
2034,Arkadiusz Reca,SPAL 2013,Serie_A,25,1941,0,0,2,1.7005243729799986,2.1080591920763254,1.7005243729799986,0.07884966180741879,0.0977461758304324,0.07884966180741879,D M S,19,26,2,0,3.255592666566372,4.709568111225963
2035,Gabriele Corbo,Bologna,Serie_A,2,117,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,1,0,0.09318879246711731,0.09318879246711731
2036,Koray Günter,Verona,Serie_A,32,2740,0,0,0,0.15098160598427057,0.04505173023790121,0.15098160598427057,0.004959249831600128,0.001479801358179237,0.004959249831600128,D S,6,2,7,0,6.222311330959201,6.281711472198367
2037,Juan Musso,Udinese,Serie_A,38,3420,0,0,0,0,0.04269908741116524,0,0.0,0.0011236601950306642,0.0,GK,0,2,1,0,4.306882614269853,4.349581703543663
2038,Omar Colley,Sampdoria,Serie_A,31,2772,0,0,1,3.2184843495488167,0.7359273852780461,3.2184843495488167,0.10449624511522132,0.023893746275261238,0.10449624511522132,D S,24,8,10,0,3.71983097307384,4.454728968441486
2039,Ronaldo Vieira,Sampdoria,Serie_A,27,1823,0,0,1,1.396666495129466,0.8832433260977268,1.396666495129466,0.06895226799871199,0.04360499141458882,0.06895226799871199,M S,31,24,11,1,4.453230697661638,5.863912934437394
2040,Valon Berisha,Lazio,Serie_A,3,26,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0.12584857642650604,0.12584857642650604
2041,Gianmarco Cangiano,Bologna,Serie_A,3,13,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2042,Matteo Scozzarella,Parma Calcio 1913,Serie_A,16,944,0,0,3,0.10752242989838123,0.7535359691828489,0.10752242989838123,0.010251079121667702,0.07184135299412754,0.010251079121667702,M S,4,14,2,0,1.4025218933820724,1.59254652261734
2043,Marco Brescianini,AC Milan,Serie_A,1,22,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2044,Lucas Paquetá,AC Milan,Serie_A,24,1090,0,0,1,1.9854493830353022,1.6612932626158,1.9854493830353022,0.1639361875900708,0.13717100333524954,0.1639361875900708,M S,33,18,7,0,3.660880420356989,6.497050344944
2045,Roberto Piccoli,Atalanta,Serie_A,1,16,0,0,0,0.4149073660373688,0.03419153392314911,0.4149073660373688,2.3338539339601994,0.19232737831771374,2.3338539339601994,S,1,1,0,0,0.09769454598426819,0.5467934608459473
2046,Nicolo Rovella,Genoa,Serie_A,2,106,0,0,0,0.0193169042468071,0,0.0193169042468071,0.016401145115213574,0.0,0.016401145115213574,M S,1,0,0,0,0.08164095785468817,0.08164095785468817
2047,Ibañez,Roma,Serie_A,9,617,0,0,0,0.5925527745857835,0.11606361716985703,0.5925527745857835,0.08643395415351784,0.01692986312040054,0.08643395415351784,D S,3,3,2,0,3.348297175951302,3.4099824400618672
2048,Marko Jankovic,SPAL 2013,Serie_A,6,107,0,0,0,0.06586787849664688,0.052024293690919876,0.06586787849664688,0.05540288845512355,0.04375875170264289,0.05540288845512355,M S,1,1,1,0,0.017721014097332954,0.08358889259397984
2049,Simone Muratore,Juventus,Serie_A,4,167,0,0,0,0.047419250942766666,0.14293751865625381,0.047419250942766666,0.025555284939215567,0.07703219568301103,0.025555284939215567,M S,4,4,0,0,0.4090768061578274,0.4759814850986004
2050,Nicolò Armini,Lazio,Serie_A,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2051,Andrea Ghion,Sassuolo,Serie_A,3,39,0,0,0,0.05600063130259514,0.11715203151106834,0.05600063130259514,0.12923222608291185,0.27035084194861925,0.12923222608291185,S,1,3,0,0,0.257692888379097,0.3136935234069824
2052,Szymon Zurkowski,Fiorentina,Serie_A,2,7,0,0,0,0.10159619152545929,0,0.10159619152545929,1.3062367481844765,0.0,1.3062367481844765,S,1,0,0,0,0,0.10159619152545929
2053,Aleksa Terzic,Fiorentina,Serie_A,2,5,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2054,Léo Duarte,AC Milan,Serie_A,6,400,0,0,0,0.2431110218167305,0,0.2431110218167305,0.054699979908764365,0.0,0.054699979908764365,D S,3,0,2,0,0.9960265941917896,1.067867685109377
2055,Amir Rrahmani,Verona,Serie_A,36,3229,0,0,1,3.460364470258355,1.0547801442444324,3.460364470258355,0.0964486845225308,0.029399260756270956,0.0964486845225308,D,43,15,5,0,5.364898521453142,6.3771447241306305
2056,Liam Henderson,Verona,Serie_A,4,193,0,0,0,0.049471303820610046,0.37344881892204285,0.049471303820610046,0.023069519916346655,0.17414711763204072,0.023069519916346655,M S,3,2,1,0,0,0.034610532224178314
2057,Gennaro Tutino,Verona,Serie_A,6,226,0,0,0,0.43995099514722824,0,0.43995099514722824,0.17520172373119708,0.0,0.17520172373119708,F S,3,0,0,0,0.18092812597751617,0.620879128575325
2058,Alan Empereur,Verona,Serie_A,13,845,0,0,0,0.03393520321696997,0.056744400411844254,0.03393520321696997,0.0036144003426358544,0.006043782292385778,0.0036144003426358544,D S,2,1,3,0,1.3586957920342684,1.3586957920342684
2059,Jerdy Schouten,Bologna,Serie_A,19,1087,0,0,0,0.15303663164377213,0.3150186939164996,0.15303663164377213,0.01267092626305381,0.026082504556103923,0.01267092626305381,M S,7,9,6,1,3.356116099283099,3.658010771498084
2060,Filip Jagiello,Genoa,Serie_A,11,555,0,0,2,0.271054994314909,0.9349900893867016,0.271054994314909,0.043954863942958215,0.1516200144951408,0.043954863942958215,M S,5,12,0,0,1.1868026126176119,1.8243069350719452
2061,Tommaso Augello,Sampdoria,Serie_A,17,1131,0,0,2,0,1.0888912687078118,0,0.0,0.08664917257621844,0.0,D S,0,18,2,0,2.7011686228215694,3.208118636161089
2062,Denis Vavro,Lazio,Serie_A,11,292,0,0,0,0.1137599628418684,0,0.1137599628418684,0.035063002245781356,0.0,0.035063002245781356,D S,3,0,0,0,0.7391823483631015,0.7391823483631015
2063,André Anderson,Lazio,Serie_A,6,49,0,0,0,0.2041971916332841,0.1261039637029171,0.2041971916332841,0.3750560662652157,0.23161952516862325,0.3750560662652157,S,5,2,0,0,0.056394509971141815,0.27568178344517946
2064,Igor Julio,"Fiorentina,SPAL 2013",Serie_A,26,1948,0,0,1,0.14186768885701895,1.104036532342434,0.14186768885701895,0.006554462010847898,0.05100784800350054,0.006554462010847898,D M S,5,7,9,0,3.800214059650898,4.7750116884708405
2065,Karlo Letica,SPAL 2013,Serie_A,10,900,0,0,0,0,0.0353284552693367,0,0.0,0.00353284552693367,0.0,GK,0,1,1,0,1.503831060603261,1.5391595158725977
2066,Alessandro Tripaldelli,Sassuolo,Serie_A,2,133,0,0,0,0,0,0,0.0,0.0,0.0,D S,0,0,0,0,0.019430391490459442,0.019430391490459442
2067,Simone Pinna,Cagliari,Serie_A,1,90,0,0,0,0,0.06547997891902924,0,0.0,0.06547997891902924,0.0,D,0,2,1,0,0.423793226480484,0.48927322030067444
2068,Jesse Joronen,Brescia,Serie_A,29,2610,0,0,0,0,0.023375289514660835,0,0.0,0.0008060444660227874,0.0,GK,0,1,1,0,1.5678849751129746,1.5912602646276355
2069,Florian Aye,Brescia,Serie_A,22,1377,0,0,0,2.6313126189634204,1.3305433709174395,2.6313126189634204,0.17198121692571375,0.08696361901421173,0.17198121692571375,F M S,24,9,2,1,0.557041535153985,2.9231269247829914
2070,Massimiliano Mangraviti,Brescia,Serie_A,13,984,0,0,0,0.4721578322350979,0.11055319011211395,0.4721578322350979,0.043185167582478465,0.010111572266351886,0.043185167582478465,D S,3,2,2,0,1.0397275481373072,1.0561908204108477
2071,Enrico Alfonso,Brescia,Serie_A,4,279,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.24211768805980682,0.24211768805980682
2072,Luca Tremolada,Brescia,Serie_A,1,13,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2073,Felipe Curcio,Brescia,Serie_A,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2074,Jacopo Petriccione,Lecce,Serie_A,31,2155,0,0,5,0.4616399025544524,1.735713168978691,0.4616399025544524,0.019279624700649985,0.07248918107103583,0.019279624700649985,M S,18,41,10,0,6.036617295816541,7.436386229470372
2075,Romario Benzar,Lecce,Serie_A,3,98,0,0,0,0,0.09429973363876343,0,0.0,0.08660179619886438,0.0,D S,0,2,0,0,0.3505873903632164,0.367258720099926
2076,Edgaras Dubickas,Lecce,Serie_A,1,1,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2077,Brayan Vera,Lecce,Serie_A,8,142,0,0,1,0.10128322709351778,0.1549488678574562,0.10128322709351778,0.06419359463673661,0.09820702892373985,0.06419359463673661,D S,4,3,0,0,0.158576387912035,0.19076710101217031
2078,Ales Mateju,Brescia,Serie_A,31,2545,0,0,1,0.2714410489425063,0.9307631915435195,0.2714410489425063,0.00959909406869374,0.03291500480900462,0.00959909406869374,D S,6,9,8,1,2.49373990483582,3.275203892029822
2079,Yildirim Mert Cetin,Roma,Serie_A,6,248,0,0,0,0.4868572801351547,0,0.4868572801351547,0.17668207746840292,0.0,0.17668207746840292,D S,3,0,2,1,0.30423692613840103,0.30423692613840103
2080,Mauro Vigorito,Lecce,Serie_A,5,423,0,0,0,0,0,0,0.0,0.0,0.0,GK S,0,0,1,0,0.7476548925042152,0.7476548925042152
2081,Peter Ankersen,Genoa,Serie_A,19,1043,0,0,1,0.375071806833148,0.6045531593263149,0.375071806833148,0.03236477719557365,0.052166619692587096,0.03236477719557365,D M S,13,7,2,0,2.9203384667634964,3.6887314449995756
2082,Sebastian Walukiewicz,Cagliari,Serie_A,14,1172,0,0,0,0.018178066238760948,0.057988413609564304,0.018178066238760948,0.0013959265883007554,0.004453035174795894,0.0013959265883007554,D S,1,3,1,0,0.9430385529994965,0.9751345505937934
2083,Georgios Kyriakopoulos,Sassuolo,Serie_A,26,1622,0,0,1,0.6024996321648359,0.5695606842637062,0.6024996321648359,0.03343092903504022,0.031603243886395536,0.03343092903504022,D S,21,8,4,0,6.632143734022975,7.303974685259163
2084,Luigi Vitale,Verona,Serie_A,2,33,0,0,0,0,0,0,0.0,0.0,0.0,S,0,0,0,0,0,0
2085,Georgi Tunjov,SPAL 2013,Serie_A,10,275,0,0,0,0.25368876568973064,0.045953089371323586,0.25368876568973064,0.08302541422573002,0.015039192885160447,0.08302541422573002,M S,6,3,0,0,0.49406472966074944,0.5397257320582867
2086,Stefano Turati,Sassuolo,Serie_A,2,180,0,0,0,0,0,0,0.0,0.0,0.0,GK,0,0,0,0,0.4919653180986643,0.4919653180986643
